,0
1365,650.3418751349635
1366,175.47830355432447
1367,269.31540200986507
1368,183.91810073391215
1369,149.88642891407852
1370,365.6989034051422
1371,487.2949313085595
1372,143.66897683950415
1373,334.9101021392267
1374,186.675397828425
1375,181.42504558149994
1376,149.88642891407852
1377,212.81204302984725
1378,133.42137540181133
1379,161.18090722622603
1380,165.6337968410952
1381,168.3209677383316
1382,159.67905882292692
1383,150.46252494518816
1384,122.26423292447318
1385,144.41650250715938
1386,215.63862537571515
1387,198.07113202531738
1388,136.47816596079747
1389,119.68479323145839
1390,969.2974408739905
1391,119.68479323145839
1392,196.69013998887294
1393,159.11160628766024
1394,127.4475904472388
1395,168.41376930456175
1396,144.0692005722378
1397,241.485332540292
1398,246.09364575794905
1399,342.36501115062475
1400,181.42504558149994
1401,154.06553049778398
1402,187.30181852900694
1403,273.2377461612545
1404,181.42504558149994
1405,249.04875683425735
1406,212.81204302984725
1407,1049.396729032828
1408,181.42504558149994
1409,159.67905882292692
1410,341.90872498019843
1411,159.67905882292692
1412,164.42447651315925
1413,117.76174695659707
1414,181.42504558149994
1415,195.54873351303942
1416,262.15966912159473
1417,222.50502549714193
1418,181.42504558149994
1419,342.45444186864444
1420,155.2409523647124
1421,155.70949877141152
1422,226.17191459020972
1423,149.88642891407852
1424,157.76056186434036
1425,100.11925762623719
1426,256.6725082910077
1427,212.81204302984725
1428,212.81204302984725
1429,193.5886390553355
1430,507.0610540402902
1431,113.63297870057114
1432,350.84331463687937
1433,270.1717640759454
1434,148.76041965688484
1435,256.02849484573306
1436,274.01151543876296
1437,211.92921357293832
1438,266.6101222196446
1439,162.06136307099104
1440,969.2974408739905
1441,124.49879207204285
1442,142.26978713437546
1443,121.1921478298071
1444,121.1921478298071
1445,301.44003992749583
1446,239.71848992798104
1447,239.71848992798104
1448,277.06730738643614
1449,193.1620914129861
1450,376.75783658595344
1451,168.3209677383316
1452,130.03555854812046
1453,191.86469334824145
1454,206.2974572671905
1455,139.6482982451884
1456,139.6482982451884
1457,271.41707823825226
1458,196.69013998887294
1459,148.32048001596146
1460,141.56615876661812
1461,429.15833838865746
1462,642.3743323190529
1463,384.50883064372346
1464,465.4178933317555
1465,143.11490826881388
1466,212.81204302984725
1467,141.49403577614711
1468,117.76174695659707
1469,246.09364575794905
1470,304.2437427758801
1471,164.73284763942715
1472,142.26978713437546
1473,288.0965061590053
1474,587.2868366030433
1475,145.964163406131
1476,159.67905882292692
1477,153.3439417038999
1478,159.67905882292692
1479,215.1866296912092
1480,239.18653185589574
1481,507.0610540402902
1482,221.3745049378877
1483,99.39070421716613
1484,170.2321351449962
1485,181.59759955998354
1486,155.61202823670862
1487,307.55150073349284
1488,350.84331463687937
1489,157.48730479002904
1490,256.6725082910077
1491,105.5483112271373
1492,344.75800684694195
1493,186.48897014623722
1494,189.33706574361483
1495,120.58021423227493
1496,154.11917397179656
1497,181.42504558149994
1498,112.90758453381655
1499,149.88642891407852
1500,212.81204302984725
1501,133.23462573655604
1502,212.81204302984725
1503,175.37070441520865
1504,187.83664798538393
1505,96.17385732291028
1506,143.6457508752847
1507,310.3893328635558
1508,152.63141636733155
1509,135.28283357801885
1510,376.75783658595344
1511,137.26398828716478
1512,371.4042867685535
1513,143.11490826881388
1514,213.70658363433375
1515,168.24252637040445
1516,157.76056186434036
1517,143.0500299582793
1518,195.54873351303942
1519,144.2643872981618
1520,127.76341663220013
1521,441.1964168732439
1522,117.59085771210594
1523,487.57693450150487
1524,1172.9037267394197
1525,193.16361115180288
1526,137.56747826208473
1527,143.8574915905167
1528,142.26978713437546
1529,196.69013998887294
1530,179.48935408992605
1531,365.6989034051422
1532,119.68479323145839
1533,500.2306006878308
1534,209.88322186409653
1535,137.1700125352337
1536,159.34435117048062
1537,343.2148307549725
1538,212.69567328551165
1539,544.7443201992054
1540,254.545130304054
1541,212.81204302984725
1542,187.83664798538393
1543,142.24193026378916
1544,281.3920171222449
1545,152.14135452911538
1546,184.8229126060385
1547,149.88642891407852
1548,328.9780725340984
1549,187.2607308842628
1550,127.4475904472388
1551,111.04450705571826
1552,115.16811007091059
1553,184.8229126060385
1554,196.69013998887294
1555,1224.7272190257743
1556,193.1620914129861
1557,366.9696113129327
1558,2342.0621911268076
1559,463.0535216317318
1560,148.32048001596146
1561,148.32048001596146
1562,181.42504558149994
1563,113.10096093331128
1564,130.03555854812046
1565,148.72182424029316
1566,144.41650250715938
1567,207.24399781043948
1568,333.4786250129261
1569,187.11268139042988
1570,371.4042867685535
1571,168.3209677383316
1572,168.3209677383316
1573,492.56402596380707
1574,159.11160628766024
1575,1541.4562091744515
1576,156.7673635705884
1577,159.11160628766024
1578,202.1418312494708
1579,152.14135452911538
1580,337.8426388037661
1581,161.95758013920278
1582,143.11490826881388
1583,149.54085947005075
1584,425.11946380052336
1585,501.9755549220351
1586,165.6337968410952
1587,177.7607118600158
1588,159.9755575896104
1589,148.76041965688484
1590,130.52849366111144
1591,139.92112772386056
1592,285.10341836115117
1593,222.85797766226088
1594,200.54221259605808
1595,168.86759937129065
1596,149.88642891407852
1597,210.10557865057874
1598,122.1097362889344
1599,226.44771861415182
1600,136.47816596079747
1601,139.92112772386056
1602,367.812566037551
1603,153.3439417038999
1604,143.11490826881388
1605,135.28283357801885
1606,1344.7208767425263
1607,145.92130647224818
1608,376.75783658595344
1609,133.40951302947724
1610,195.54873351303942
1611,132.6863672371505
1612,181.42504558149994
1613,149.43752007451113
1614,127.02942141913236
1615,213.70658363433375
1616,133.40951302947724
1617,191.86469334824145
1618,221.9190325610907
1619,169.8326017410861
1620,266.6101222196446
1621,149.88642891407852
1622,168.3209677383316
1623,93.03646785295523
1624,93.03646785295523
1625,96.6092367155975
1626,420.97152630296716
1627,330.4672137034893
1628,355.1496773590316
1629,189.33706574361483
1630,230.17063052159367
1631,433.95543002046753
1632,113.10096093331128
1633,250.9483152913747
1634,250.9483152913747
1635,501.9755549220351
1636,690.7420046855403
1637,208.27359844199623
1638,168.3209677383316
1639,990.9442037997057
1640,266.39394898332887
1641,143.11490826881388
1642,325.4622314208735
1643,202.1418312494708
1644,436.3334833145483
1645,130.68101760468346
1646,161.34349333621785
1647,122.20301359086974
1648,366.9696113129327
1649,188.72514050752972
1650,206.2974572671905
1651,133.40951302947724
1652,149.88642891407852
1653,301.52754557990335
1654,157.67843390142056
1655,394.82465693523466
1656,544.7443201992054
1657,203.0854434901504
1658,257.18807782103505
1659,139.92112772386056
1660,200.30882742160705
1661,170.33912131720368
1662,118.55969000341429
1663,149.88642891407852
1664,109.01101872732082
1665,254.545130304054
1666,638.8863219258062
1667,441.1964168732439
1668,501.9755549220351
1669,191.89708233097363
1670,183.23877392683875
1671,144.41650250715938
1672,219.49960165675594
1673,190.01848926488805
1674,223.16170369907746
1675,137.16872876721746
1676,425.5615998599071
1677,300.49951204556226
1678,113.63297870057114
1679,142.74731136436674
1680,196.69013998887294
1681,114.61517376281653
1682,149.88642891407852
1683,200.8639116064539
1684,149.88642891407852
1685,115.71838101527503
1686,148.32048001596146
1687,139.92112772386056
1688,312.78841875120804
1689,191.86469334824145
1690,136.47816596079747
1691,507.5758345261084
1692,143.11490826881388
1693,498.3192189736501
1694,371.4042867685535
1695,159.67905882292692
1696,1136.782590264639
1697,159.03820556891148
1698,453.72418284781395
1699,149.67534541288748
1700,231.10489264629337
1701,256.6725082910077
1702,226.44771861415182
1703,181.42504558149994
1704,196.69013998887294
1705,228.16915300674597
1706,233.7178140799364
1707,159.67905882292692
1708,212.02590798183886
1709,171.26412923589922
1710,230.78462948783445
1711,333.4786250129261
1712,193.1620914129861
1713,193.16361115180288
1714,147.96174866571576
1715,159.67905882292692
1716,212.24429252455235
1717,602.3987603829858
1718,350.3781859143792
1719,501.9755549220351
1720,149.67534541288748
1721,147.24172156848422
1722,125.8801501491301
1723,187.7633682900695
1724,159.86220471486584
1725,149.56845626143001
1726,142.57029153512818
1727,195.93797291680232
1728,2342.0621911268076
1729,191.86469334824145
1730,520.5002204934269
1731,501.9755549220351
1732,358.0782206357743
1733,245.33434030950147
1734,245.33434030950147
1735,190.01848926488805
1736,212.81204302984725
1737,196.69013998887294
1738,277.94210958839665
1739,148.72182424029316
1740,139.92112772386056
1741,143.11490826881388
1742,212.81204302984725
1743,146.8711353076054
1744,170.33912131720368
1745,254.545130304054
1746,310.3893328635558
1747,310.3893328635558
1748,181.59759955998354
1749,95.84380224850284
1750,184.8229126060385
1751,337.71702597592997
1752,130.68101760468346
1753,483.49097273405533
1754,209.69011115269274
1755,140.0375447666541
1756,196.69013998887294
1757,109.86425130834024
1758,149.88642891407852
1759,181.42504558149994
1760,149.88642891407852
1761,133.70137548483163
1762,394.7001584716193
1763,490.70382774996784
1764,159.67905882292692
1765,114.58682425380604
1766,197.87423189348277
1767,212.02590798183886
1768,127.03616643613442
1769,145.40948435407657
1770,121.67640553065509
1771,237.1070437054809
1772,976.4934497358672
1773,150.30805756154285
1774,120.1240938277883
1775,191.56184418191611
1776,149.67534541288748
1777,196.69013998887294
1778,186.36287342783677
1779,288.0965061590053
1780,245.86429524671945
1781,333.4786250129261
1782,138.52836808994138
1783,391.08025902446167
1784,163.3660878559202
1785,313.9450849286558
1786,227.41919606371562
1787,154.10638545695454
1788,187.54991736182157
1789,366.9696113129327
1790,165.6337968410952
1791,143.11490826881388
1792,118.94874258242594
1793,181.42504558149994
1794,334.5398575704948
1795,146.26142358014772
1796,181.42504558149994
1797,254.61164426699867
1798,181.42504558149994
1799,181.42504558149994
1800,273.2377461612545
1801,130.35696242753133
1802,1185.5241908314551
1803,181.42504558149994
1804,167.04185856169886
1805,203.0854434901504
1806,635.833037264563
1807,179.48935408992605
1808,327.02870025766765
1809,181.42504558149994
1810,254.1934286913822
1811,406.1038153665096
1812,119.68479323145839
1813,179.86064116606886
1814,305.82928124892595
1815,193.36805599296466
1816,184.8229126060385
1817,460.27889325883865
1818,154.53908482178116
1819,454.88673234004864
1820,146.63437951812568
1821,144.41650250715938
1822,503.96177910070577
1823,154.53908482178116
1824,146.8239996292452
1825,159.11160628766024
1826,159.11160628766024
1827,196.69013998887294
1828,288.8712025263792
1829,108.76825183436543
1830,193.84571868689972
1831,135.5684506367307
1832,194.27435877517428
1833,459.89459158215686
1834,186.5467818698195
1835,139.61863829500373
1836,94.1970167085299
1837,159.11160628766024
1838,159.86220471486584
1839,755.0051441613655
1840,210.60448243792982
1841,212.81204302984725
1842,214.28934583758254
1843,182.26860614469146
1844,130.38043496511568
1845,255.92883100601972
1846,132.8091624895887
1847,246.09364575794905
1848,113.63297870057114
1849,331.58411175412954
1850,148.72182424029316
1851,442.3927845002584
1852,117.59085771210594
1853,241.485332540292
1854,119.31986300631115
1855,165.96120540313268
1856,149.88642891407852
1857,149.88642891407852
1858,293.2959705310678
1859,149.8582100357011
1860,154.61222622567172
1861,212.81204302984725
1862,282.22439802054856
1863,119.29231166336378
1864,178.67106740206782
1865,158.8756553364085
1866,181.42504558149994
1867,140.07899067279465
1868,146.2533008941219
1869,174.91014446924947
1870,146.8711353076054
1871,153.31506335013069
1872,135.28283357801885
1873,954.7237841758712
1874,165.50753717245715
1875,132.26494995189935
1876,310.3893328635558
1877,139.99648990163968
1878,500.2306006878308
1879,190.32425732278304
1880,288.0965061590053
1881,198.07113202531738
1882,132.8091624895887
1883,397.7873396026836
1884,500.2306006878308
1885,286.9865188770569
1886,145.522487307705
1887,143.11490826881388
1888,181.42504558149994
1889,133.70137548483163
1890,204.74352215412958
1891,102.11247139758484
1892,149.88642891407852
1893,186.36287342783677
1894,135.28283357801885
1895,160.4866549820283
1896,132.26494995189935
1897,162.9955083144326
1898,170.33912131720368
1899,185.75393714288325
1900,487.02398218378755
1901,376.75783658595344
1902,142.3050967834896
1903,384.08992748715036
1904,179.86064116606886
1905,191.86469334824145
1906,130.68101760468346
1907,148.76041965688484
1908,181.1051371399541
1909,149.88642891407852
1910,181.42504558149994
1911,154.000911578123
1912,196.75615545915645
1913,288.0965061590053
1914,338.62331421567023
1915,642.3105093056467
1916,152.14135452911538
1917,181.42504558149994
1918,170.33912131720368
1919,212.81204302984725
1920,277.75939435213326
1921,285.8168116869874
1922,130.68101760468346
1923,212.81204302984725
1924,178.67106740206782
1925,149.88642891407852
1926,92.00077643545127
1927,170.2321351449962
1928,186.12056320999935
1929,246.97057608763282
1930,265.2754345859298
1931,119.68479323145839
1932,198.07113202531738
1933,190.01848926488805
1934,162.56529444386257
1935,428.4052514659473
1936,246.26083096988242
1937,310.5600491789079
1938,316.3948317537885
1939,190.01848926488805
1940,187.30181852900694
1941,223.8671719098383
1942,356.60941893193655
1943,194.27435877517428
1944,248.36820216310116
1945,152.14135452911538
1946,330.75960411004297
1947,179.48935408992605
1948,159.11160628766024
1949,260.4886259499228
1950,365.6989034051422
1951,195.54873351303942
1952,134.87222862944327
1953,193.1620914129861
1954,221.8393810210365
1955,165.6337968410952
1956,226.44771861415182
1957,212.81204302984725
1958,358.0782206357743
1959,303.3948650085498
1960,139.92112772386056
1961,137.16872876721746
1962,223.8671719098383
1963,425.11946380052336
1964,159.34435117048062
1965,248.36820216310116
1966,149.67534541288748
1967,616.2560673368129
1968,285.05872622405434
1969,241.485332540292
1970,176.9239249705883
1971,365.6989034051422
1972,270.1717640759454
1973,221.9190325610907
1974,117.3191620413096
1975,195.15734927740303
1976,187.83664798538393
1977,162.05404196183466
1978,690.7420046855403
1979,86.9009921786127
1980,163.3660878559202
1981,1795.9666637934415
1982,130.68101760468346
1983,144.41650250715938
1984,419.6454145502651
1985,438.3485644514103
1986,384.08992748715036
1987,190.01848926488805
1988,609.7560549998185
1989,566.2539065974498
1990,333.7805638684134
1991,135.5684506367307
1992,191.9434371031147
1993,343.0555964497807
1994,203.0854434901504
1995,139.99648990163968
1996,214.28934583758254
1997,129.72552730973013
1998,213.70658363433375
1999,107.47003352937364
2000,114.72162163768088
2001,184.18418799509087
2002,339.6007753295699
2003,137.6027949456078
2004,148.76041965688484
2005,222.82802927500833
2006,235.5096724465544
2007,446.9536112762363
2008,260.20012347666807
2009,181.42504558149994
2010,181.42504558149994
2011,1224.7272190257743
2012,145.522487307705
2013,256.6725082910077
2014,141.67690594765745
2015,228.13491597284812
2016,159.67905882292692
2017,181.42504558149994
2018,196.69013998887294
2019,436.3334833145483
2020,115.8240332414296
2021,261.34914891944027
2022,205.31484249579793
2023,653.0968350860677
2024,140.747032123107
2025,233.3819451219002
2026,357.6538739382785
2027,112.06545692212552
2028,174.73807668028408
2029,128.88436369606467
2030,611.3870372771003
2031,251.0482952328364
2032,302.6936967696387
2033,98.60347355254139
2034,137.16238386655607
2035,155.70949877141152
2036,371.4042867685535
2037,159.11160628766024
2038,630.412314224029
2039,195.54873351303942
2040,462.623811199156
2041,192.57875683959418
2042,145.51895242006347
2043,212.81204302984725
2044,145.522487307705
2045,297.2237570258575
2046,149.88642891407852
2047,313.3419460232254
2048,149.88642891407852
2049,203.0854434901504
2050,121.88414693919349
2051,218.52566486176292
2052,297.2237570258575
2053,109.8183703492614
2054,193.84571868689972
2055,245.86429524671945
2056,164.42447651315925
2057,168.86759937129065
2058,422.6604658127696
2059,133.42137540181133
2060,398.5727781572468
2061,149.88642891407852
2062,338.0119033481216
2063,282.6492578422256
2064,518.9801918198389
2065,518.9801918198389
